Date,Open,High,Low,Close,Adj Close,Volume
1992-11-05,41.262199,41.262199,41.262199,41.262199,19.295376,12594127
1992-11-06,40.955799,40.955799,40.955799,40.955799,19.152092,17136272
1992-11-09,37.770901,37.770901,37.770901,37.770901,17.662739,15672827
1992-11-10,34.889000,34.889000,34.889000,34.889000,16.315081,24972685
1992-11-11,33.676998,33.676998,33.676998,33.676998,15.748318,20066198
1992-11-12,35.646599,35.646599,35.646599,35.646599,16.669355,24064864
1992-11-13,34.585999,34.585999,34.585999,34.585999,16.173393,11531460
1992-11-16,33.067699,33.067699,33.067699,33.067699,15.463393,13082954
1992-11-17,30.795099,30.795099,30.795099,30.795099,14.400658,26017136
1992-11-18,31.704100,31.704100,31.704100,31.704100,14.825731,34044829
1992-11-19,30.643600,30.643600,30.643600,30.643600,14.329813,11158008
1992-11-20,29.276699,29.276699,29.276699,29.276699,13.690615,50613333
1992-11-23,28.519199,28.519199,28.519199,28.519199,13.336388,7942680
1992-11-24,27.913200,27.913200,27.913200,27.913200,13.052999,13246909
1992-11-25,29.125200,29.125200,29.125200,29.125200,13.619769,22103483
1992-11-26,28.973700,28.973700,28.973700,28.973700,13.548924,21423376
1992-11-27,29.125200,29.125200,29.125200,29.125200,13.619769,8149141
1992-11-30,30.643600,30.643600,30.643600,30.643600,14.329813,15308484
1992-12-01,30.946600,30.946600,30.946600,30.946600,14.471508,20682545
1992-12-02,31.552601,31.552601,31.552601,31.552601,14.754889,13678048
1992-12-03,32.613201,32.613201,32.613201,32.613201,15.250854,19553081
1992-12-04,31.855600,31.855600,31.855600,31.855600,14.896579,25030373
1992-12-07,30.946600,30.946600,30.946600,30.946600,14.471508,8143069
1992-12-08,30.643600,30.643600,30.643600,30.643600,14.329813,10453611
1992-12-09,30.337299,30.337299,30.337299,30.337299,14.186579,33058067
1992-12-10,30.337299,30.337299,30.337299,30.337299,14.186579,5352807
1992-12-11,31.249599,31.249599,31.249599,31.249599,14.613197,14282250
1992-12-14,31.552601,31.552601,31.552601,31.552601,14.754889,5319409
1992-12-15,31.552601,31.552601,31.552601,31.552601,14.754889,13310669
1992-12-16,33.222500,33.222500,33.222500,33.222500,15.535779,23566928
1992-12-17,34.585999,34.585999,34.585999,34.585999,16.173393,14607123
1992-12-18,32.916199,32.916199,32.916199,32.916199,15.392549,15517981
1992-12-21,35.952900,35.952900,35.952900,35.952900,16.812595,11728812
1992-12-22,35.495098,35.495098,35.495098,35.495098,16.598509,10602385
1992-12-23,35.798100,35.798100,35.798100,35.798100,16.740204,9633839
1992-12-24,35.798100,35.798100,35.798100,35.798100,16.740204,1205368
1992-12-25,38.864399,38.864399,38.864399,38.864399,18.174091,0
1992-12-28,38.864399,38.864399,38.864399,38.864399,18.174091,0
1992-12-29,36.558899,36.558899,36.558899,36.558899,17.095976,6886085
1992-12-30,34.889000,34.889000,34.889000,34.889000,16.315081,2717392
1992-12-31,35.192001,35.192001,35.192001,35.192001,16.456772,1563639
1993-01-01,38.205700,38.205700,38.205700,38.205700,17.866066,0
1993-01-04,35.798100,35.798100,35.798100,35.798100,16.740204,4833618
1993-01-05,35.646599,35.646599,35.646599,35.646599,16.669355,5847707
1993-01-06,35.646599,35.646599,35.646599,35.646599,16.669355,4666628
1993-01-07,35.798100,35.798100,35.798100,35.798100,16.740204,8143069
1993-01-08,36.104401,36.104401,36.104401,36.104401,16.883440,23266345
1993-01-11,34.585999,34.585999,34.585999,34.585999,16.173393,6743384
1993-01-12,32.764702,32.764702,32.764702,32.764702,15.321693,11992961
1993-01-13,32.158600,32.158600,32.158600,32.158600,15.038268,18581499
1993-01-14,33.374001,33.374001,33.374001,33.374001,15.606627,12345159
1993-01-15,32.461700,32.461700,32.461700,32.461700,15.180013,8914262
1993-01-18,33.980000,33.980000,33.980000,33.980000,15.890010,8061091
1993-01-19,35.343601,35.343601,35.343601,35.343601,16.527672,13981667
1993-01-20,36.255901,36.255901,36.255901,36.255901,16.954287,13580890
1993-01-21,35.343601,35.343601,35.343601,35.343601,16.527672,19622914
1993-01-22,35.192001,35.192001,35.192001,35.192001,16.456772,9560971
1993-01-25,34.283001,34.283001,34.283001,34.283001,16.031702,3940978
1993-01-26,35.495098,35.495098,35.495098,35.495098,16.598509,11482881
1993-01-27,35.646599,35.646599,35.646599,35.646599,16.669355,7478142
1993-01-28,37.922401,37.922401,37.922401,37.922401,17.733589,15769985
1993-01-29,38.376999,38.376999,38.376999,38.376999,17.946175,18806178
1993-02-01,40.349800,40.349800,40.349800,40.349800,18.868713,16902485
1993-02-02,39.440800,39.440800,39.440800,39.440800,18.443636,35286632
1993-02-03,40.652802,40.652802,40.652802,40.652802,19.010395,11792572
1993-02-04,41.262199,41.262199,41.262199,41.262199,19.295376,20230152
1993-02-05,40.955799,40.955799,40.955799,40.955799,19.152092,11452519
1993-02-08,40.046799,40.046799,40.046799,40.046799,18.727016,9457740
1993-02-09,38.834801,38.834801,38.834801,38.834801,18.160257,2908672
1993-02-10,37.922401,37.922401,37.922401,37.922401,17.733589,4044208
1993-02-11,37.316399,37.316399,37.316399,37.316399,17.450209,15915722
1993-02-12,37.922401,37.922401,37.922401,37.922401,17.733589,6479235
1993-02-15,39.137798,39.137798,39.137798,39.137798,18.301943,9955676
1993-02-16,40.046799,40.046799,40.046799,40.046799,18.727016,14057572
1993-02-17,38.531799,38.531799,38.531799,38.531799,18.018559,11455555
1993-02-18,38.531799,38.531799,38.531799,38.531799,18.018559,9135904
1993-02-19,37.922401,37.922401,37.922401,37.922401,17.733589,19884026
1993-02-22,38.834801,38.834801,38.834801,38.834801,18.160257,10465756
1993-02-23,38.834801,38.834801,38.834801,38.834801,18.160257,15639429
1993-02-24,38.834801,38.834801,38.834801,38.834801,18.160257,5668571
1993-02-25,40.046799,40.046799,40.046799,40.046799,18.727016,14801439
1993-02-26,40.804298,40.804298,40.804298,40.804298,19.081240,12761118
1993-03-01,40.046799,40.046799,40.046799,40.046799,18.727016,8039838
1993-03-02,40.349800,40.349800,40.349800,40.349800,18.868713,14537291
1993-03-03,40.046799,40.046799,40.046799,40.046799,18.727016,6254557
1993-03-04,39.440800,39.440800,39.440800,39.440800,18.443636,3139423
1993-03-05,40.652802,40.652802,40.652802,40.652802,19.010395,8656185
1993-03-08,41.262199,41.262199,41.262199,41.262199,19.295376,11513243
1993-03-09,40.955799,40.955799,40.955799,40.955799,19.152092,9706708
1993-03-10,39.137798,39.137798,39.137798,39.137798,18.301943,12014214
1993-03-11,39.895302,39.895302,39.895302,39.895302,18.656168,51727616
1993-03-12,38.834801,38.834801,38.834801,38.834801,18.160257,16911593
1993-03-15,39.440800,39.440800,39.440800,39.440800,18.443636,7037894
1993-03-16,38.834801,38.834801,38.834801,38.834801,18.160257,7089510
1993-03-17,38.225498,38.225498,38.225498,38.225498,17.875332,2562546
1993-03-18,38.225498,38.225498,38.225498,38.225498,17.875332,12636634
1993-03-19,38.531799,38.531799,38.531799,38.531799,18.018559,7696748
1993-03-22,38.225498,38.225498,38.225498,38.225498,17.875332,4876125
1993-03-23,38.531799,38.531799,38.531799,38.531799,18.018559,12178169
1993-03-24,38.834801,38.834801,38.834801,38.834801,18.160257,9342365
1993-03-25,38.225498,38.225498,38.225498,38.225498,17.875332,8692619
1993-03-26,38.225498,38.225498,38.225498,38.225498,17.875332,7748364
1993-03-29,36.710400,36.710400,36.710400,36.710400,17.537020,6567285
1993-03-30,37.619400,37.619400,37.619400,37.619400,17.971268,9302894
1993-03-31,38.986301,38.986301,38.986301,38.986301,18.624252,11315890
1993-04-01,38.225498,38.225498,38.225498,38.225498,18.260813,6631045
1993-04-02,37.316399,37.316399,37.316399,37.316399,17.826517,6324389
1993-04-05,37.619400,37.619400,37.619400,37.619400,17.971268,3855964
1993-04-06,37.316399,37.316399,37.316399,37.316399,17.826517,4010810
1993-04-07,37.164902,37.164902,37.164902,37.164902,17.754152,6937700
1993-04-08,37.013401,37.013401,37.013401,37.013401,17.681778,5641246
1993-04-09,40.181900,40.181900,40.181900,40.181900,19.195398,0
1993-04-12,40.181900,40.181900,40.181900,40.181900,19.195398,0
1993-04-13,37.922401,37.922401,37.922401,37.922401,18.116014,4593759
1993-04-14,37.467899,37.467899,37.467899,37.467899,17.898888,13890582
1993-04-15,37.316399,37.316399,37.316399,37.316399,17.826517,1256983
1993-04-16,37.316399,37.316399,37.316399,37.316399,17.826517,3819530
1993-04-19,37.922401,37.922401,37.922401,37.922401,18.116014,5993444
1993-04-20,37.922401,37.922401,37.922401,37.922401,18.116014,3685938
1993-04-21,38.225498,38.225498,38.225498,38.225498,18.260813,2492714
1993-04-22,40.198299,40.198299,40.198299,40.198299,19.203236,30872008
1993-04-23,40.046799,40.046799,40.046799,40.046799,19.130865,12299617
1993-04-26,40.955799,40.955799,40.955799,40.955799,19.565102,13067773
1993-04-27,41.110600,41.110600,41.110600,41.110600,19.639053,13325850
1993-04-28,40.349800,40.349800,40.349800,40.349800,19.275614,20306057
1993-04-29,39.137798,39.137798,39.137798,39.137798,18.696621,7499396
1993-04-30,40.349800,40.349800,40.349800,40.349800,19.275614,9776540
1993-05-03,43.804798,43.804798,43.804798,43.804798,20.926109,0
1993-05-04,39.592300,39.592300,39.592300,39.592300,18.913740,3761842
1993-05-05,39.137798,39.137798,39.137798,39.137798,18.696621,2529148
1993-05-06,40.046799,40.046799,40.046799,40.046799,19.130865,12755045
1993-05-07,40.955799,40.955799,40.955799,40.955799,19.565102,10386815
1993-05-10,40.804298,40.804298,40.804298,40.804298,19.492727,8531701
1993-05-11,40.501301,40.501301,40.501301,40.501301,19.347982,7866775
1993-05-12,42.019699,42.019699,42.019699,42.019699,20.073341,9730997
1993-05-13,45.204601,45.204601,45.204601,45.204601,21.594812,45111752
1993-05-14,44.901600,44.901600,44.901600,44.901600,21.450068,15017009
1993-05-17,44.598598,44.598598,44.598598,44.598598,21.305317,6876976
1993-05-18,44.901600,44.901600,44.901600,44.901600,21.450068,1159825
1993-05-19,44.750099,44.750099,44.750099,44.750099,21.377695,5204034
1993-05-20,43.992500,43.992500,43.992500,43.992500,21.015772,7639061
1993-05-21,43.992500,43.992500,43.992500,43.992500,21.015772,9400052
1993-05-24,43.992500,43.992500,43.992500,43.992500,21.015772,10790629
1993-05-25,43.992500,43.992500,43.992500,43.992500,21.015772,9263424
1993-05-26,43.686199,43.686199,43.686199,43.686199,20.869446,21317109
1993-05-27,43.686199,43.686199,43.686199,43.686199,20.869446,7201849
1993-05-28,43.992500,43.992500,43.992500,43.992500,21.015772,6612827
1993-05-31,47.757099,47.757099,47.757099,47.757099,22.814169,0
1993-06-01,43.686199,43.686199,43.686199,43.686199,20.869446,2905636
1993-06-02,43.231701,43.231701,43.231701,43.231701,20.652336,2756863
1993-06-03,42.777199,42.777199,42.777199,42.777199,20.435213,6090602
1993-06-04,42.474201,42.474201,42.474201,42.474201,20.290464,5978263
1993-06-07,43.383202,43.383202,43.383202,43.383202,20.724705,17928718
1993-06-08,44.447102,44.447102,44.447102,44.447102,21.232946,24365447
1993-06-09,45.507599,45.507599,45.507599,45.507599,21.739557,7578337
1993-06-10,46.113602,46.113602,46.113602,46.113602,22.029051,9032673
1993-06-11,46.265099,46.265099,46.265099,46.265099,22.101427,8076272
1993-06-14,45.810600,45.810600,45.810600,45.810600,21.884306,7897137
1993-06-15,45.356098,45.356098,45.356098,45.356098,21.667187,10839208
1993-06-16,45.356098,45.356098,45.356098,45.356098,21.667187,13046520
1993-06-17,45.507599,45.507599,45.507599,45.507599,21.739557,8218973
1993-06-18,45.507599,45.507599,45.507599,45.507599,21.739557,6828397
1993-06-21,44.750099,44.750099,44.750099,44.750099,21.377695,16061459
1993-06-22,44.295601,44.295601,44.295601,44.295601,21.160570,2875274
1993-06-23,44.144100,44.144100,44.144100,44.144100,21.088198,18596680
1993-06-24,44.598598,44.598598,44.598598,44.598598,21.305317,9509355
1993-06-25,43.686199,43.686199,43.686199,43.686199,20.869446,6925555
1993-06-28,43.534698,43.534698,43.534698,43.534698,20.797073,2978505
1993-06-29,43.534698,43.534698,43.534698,43.534698,20.797073,12290508
1993-06-30,43.534698,43.534698,43.534698,43.534698,20.797073,5638210
1993-07-01,43.686199,43.686199,43.686199,43.686199,20.869446,737794
1993-07-02,43.841000,43.841000,43.841000,43.841000,20.943409,6327425
1993-07-05,42.777199,42.777199,42.777199,42.777199,20.435213,41246679
1993-07-06,42.777199,42.777199,42.777199,42.777199,20.435213,2125334
1993-07-07,41.868198,41.868198,41.868198,41.868198,20.000971,10769375
1993-07-08,41.868198,41.868198,41.868198,41.868198,20.000971,6300100
1993-07-09,41.565201,41.565201,41.565201,41.565201,19.856226,17852813
1993-07-12,43.231701,43.231701,43.231701,43.231701,20.652336,10140883
1993-07-13,43.686199,43.686199,43.686199,43.686199,20.869446,8877827
1993-07-14,42.777199,42.777199,42.777199,42.777199,20.435213,2972432
1993-07-15,42.171200,42.171200,42.171200,42.171200,20.145718,5364952
1993-07-16,42.171200,42.171200,42.171200,42.171200,20.145718,5292084
1993-07-19,42.171200,42.171200,42.171200,42.171200,20.145718,2289289
1993-07-20,42.474201,42.474201,42.474201,42.474201,20.290464,3925797
1993-07-21,41.868198,41.868198,41.868198,41.868198,20.000971,5522834
1993-07-22,41.716702,41.716702,41.716702,41.716702,19.928595,9606514
1993-07-23,42.474201,42.474201,42.474201,42.474201,20.290464,8291842
1993-07-26,42.777199,42.777199,42.777199,42.777199,20.435213,6494416
1993-07-27,43.080200,43.080200,43.080200,43.080200,20.579958,8428471
1993-07-28,42.019699,42.019699,42.019699,42.019699,20.073341,9706708
1993-07-29,41.868198,41.868198,41.868198,41.868198,20.000971,9506319
1993-07-30,42.322701,42.322701,42.322701,42.322701,20.218094,4703062
1993-08-02,42.928699,42.928699,42.928699,42.928699,20.507587,9315039
1993-08-03,44.295601,44.295601,44.295601,44.295601,21.160570,6670515
1993-08-04,43.992500,43.992500,43.992500,43.992500,21.015772,12724684
1993-08-05,43.686199,43.686199,43.686199,43.686199,20.869446,8009476
1993-08-06,44.598598,44.598598,44.598598,44.598598,21.305317,6366896
1993-08-09,44.901600,44.901600,44.901600,44.901600,21.450068,6725167
1993-08-10,44.901600,44.901600,44.901600,44.901600,21.450068,8726018
1993-08-11,45.507599,45.507599,45.507599,45.507599,21.739557,8410254
1993-08-12,47.025902,47.025902,47.025902,47.025902,22.464867,15135421
1993-08-13,49.146999,49.146999,49.146999,49.146999,23.478144,35875654
1993-08-16,48.692501,48.692501,48.692501,48.692501,23.261024,11595220
1993-08-17,48.995499,48.995499,48.995499,48.995499,23.405771,19686674
1993-08-18,48.692501,48.692501,48.692501,48.692501,23.261024,35817966
1993-08-19,47.783501,47.783501,47.783501,47.783501,22.826782,8291842
1993-08-20,47.480499,47.480499,47.480499,47.480499,22.682034,6290991
1993-08-23,47.177502,47.177502,47.177502,47.177502,22.537291,7083437
1993-08-24,48.389500,48.389500,48.389500,48.389500,23.116280,10004255
1993-08-25,48.389500,48.389500,48.389500,48.389500,23.116280,15086842
1993-08-26,48.086498,48.086498,48.086498,48.086498,22.971533,11373578
1993-08-27,48.541000,48.541000,48.541000,48.541000,23.188660,8583317
1993-08-30,52.697498,52.697498,52.697498,52.697498,25.174269,0
1993-08-31,47.783501,47.783501,47.783501,47.783501,22.826782,6193833
1993-09-01,49.604801,49.604801,49.604801,49.604801,23.696838,15068624
1993-09-02,46.265099,46.265099,46.265099,46.265099,22.101427,43201987
1993-09-03,45.053101,45.053101,45.053101,45.053101,21.522438,39367275
1993-09-06,45.204601,45.204601,45.204601,45.204601,21.594812,2772044
1993-09-07,48.848099,48.848099,48.848099,48.848099,23.335358,7938358
1993-09-08,48.682499,48.682499,48.682499,48.682499,23.256239,5299142
1993-09-09,48.354599,48.354599,48.354599,48.354599,23.099606,3506132
1993-09-10,48.682499,48.682499,48.682499,48.682499,23.256239,6509276
1993-09-13,48.192402,48.192402,48.192402,48.192402,23.022123,11053934
1993-09-14,47.699001,47.699001,47.699001,47.699001,22.786421,14690253
1993-09-15,47.208900,47.208900,47.208900,47.208900,22.552292,20418416
1993-09-16,46.881001,46.881001,46.881001,46.881001,22.395647,10331996
1993-09-17,47.783401,47.783401,47.783401,47.783401,22.826738,24267765
1993-09-20,47.208900,47.208900,47.208900,47.208900,22.552292,12861738
1993-09-21,47.208900,47.208900,47.208900,47.208900,22.552292,21433271
1993-09-22,46.881001,46.881001,46.881001,46.881001,22.395647,23835786
1993-09-23,45.731899,45.731899,45.731899,45.731899,21.846708,4728101
1993-09-24,47.371101,47.371101,47.371101,47.371101,22.629782,7231214
1993-09-27,48.354599,48.354599,48.354599,48.354599,23.099606,6787400
1993-09-28,48.192402,48.192402,48.192402,48.192402,23.022123,10441471
1993-09-29,48.848099,48.848099,48.848099,48.848099,23.335358,9397028
1993-09-30,49.010300,49.010300,49.010300,49.010300,23.412846,16989211
1993-10-01,49.338200,49.338200,49.338200,49.338200,23.569489,7583306
1993-10-04,50.487301,50.487301,50.487301,50.487301,24.453449,23551745
1993-10-05,51.143002,51.143002,51.143002,51.143002,24.771027,17169695
1993-10-06,51.798599,51.798599,51.798599,51.798599,25.088573,17702273
1993-10-07,51.798599,51.798599,51.798599,51.798599,25.088573,6432348
1993-10-08,51.960899,51.960899,51.960899,51.960899,25.167187,3139246
1993-10-11,51.960899,51.960899,51.960899,51.960899,25.167187,7139492
1993-10-12,51.632999,51.632999,51.632999,51.632999,25.008368,13089563
1993-10-13,50.159401,50.159401,50.159401,50.159401,24.294636,14281944
1993-10-14,50.595402,50.595402,50.595402,50.595402,24.505812,14799727
1993-10-15,49.666000,49.666000,49.666000,49.666000,24.055653,12166429
1993-10-18,49.831600,49.831600,49.831600,49.831600,24.135859,9766873
1993-10-19,48.354599,48.354599,48.354599,48.354599,23.420477,11110151
1993-10-20,48.848099,48.848099,48.848099,48.848099,23.659504,15424026
1993-10-21,49.338200,49.338200,49.338200,49.338200,23.896885,11373481
1993-10-22,50.815102,50.815102,50.815102,50.815102,24.612219,37907658
1993-10-25,50.977402,50.977402,50.977402,50.977402,24.690828,10701842
1993-10-26,50.159401,50.159401,50.159401,50.159401,24.294636,6882080
1993-10-27,49.338200,49.338200,49.338200,49.338200,23.896885,11018429
1993-10-28,49.338200,49.338200,49.338200,49.338200,23.896885,4565369
1993-10-29,50.159401,50.159401,50.159401,50.159401,24.294636,12447511
1993-11-01,49.993801,49.993801,49.993801,49.993801,24.214420,5334647
1993-11-02,49.831600,49.831600,49.831600,49.831600,24.135859,3278308
1993-11-03,50.977402,50.977402,50.977402,50.977402,24.690828,12059913
1993-11-04,52.288700,52.288700,52.288700,52.288700,25.325951,35877947
1993-11-05,51.470798,51.470798,51.470798,51.470798,24.929810,23628673
1993-11-08,52.288700,52.288700,52.288700,52.288700,25.325951,17006963
1993-11-09,53.437801,53.437801,53.437801,53.437801,25.882517,34342350
1993-11-10,53.600101,53.600101,53.600101,53.600101,25.961134,23471858
1993-11-11,53.110001,53.110001,53.110001,53.110001,25.723755,6476730
1993-11-12,54.421398,54.421398,54.421398,54.421398,26.358925,23622755
1993-11-15,54.259102,54.259102,54.259102,54.259102,26.280310,7873265
1993-11-16,55.077000,55.077000,55.077000,55.077000,26.676464,12438635
1993-11-17,54.583599,54.583599,54.583599,54.583599,26.437487,22702580
1993-11-18,54.749199,54.749199,54.749199,54.749199,26.517691,12471181
1993-11-19,53.927898,53.927898,53.927898,53.927898,26.119898,9604141
1993-11-22,53.437801,53.437801,53.437801,53.437801,25.882517,8243110
1993-11-23,53.600101,53.600101,53.600101,53.600101,25.961134,14341119
1993-11-24,55.077000,55.077000,55.077000,55.077000,26.676464,15474325
1993-11-25,55.239300,55.239300,55.239300,55.239300,26.755068,11613140
1993-11-26,55.404900,55.404900,55.404900,55.404900,26.835276,17527706
1993-11-29,57.253601,57.253601,57.253601,57.253601,27.730692,23832827
1993-11-30,56.878502,56.878502,56.878502,56.878502,27.549013,14151758
1993-12-01,56.388401,56.388401,56.388401,56.388401,27.311636,23752941
1993-12-02,55.732700,55.732700,55.732700,55.732700,26.994051,16219933
1993-12-03,56.878502,56.878502,56.878502,56.878502,27.549013,9846759
1993-12-06,56.060600,56.060600,56.060600,56.060600,27.152866,15992108
1993-12-07,54.911400,54.911400,54.911400,54.911400,26.596260,12086542
1993-12-08,54.421398,54.421398,54.421398,54.421398,26.358925,5757750
1993-12-09,54.749199,54.749199,54.749199,54.749199,26.517691,10737347
1993-12-10,55.732700,55.732700,55.732700,55.732700,26.994051,13426861
1993-12-13,54.749199,54.749199,54.749199,54.749199,26.517691,9385193
1993-12-14,53.765701,53.765701,53.765701,53.765701,26.041340,10654501
1993-12-15,55.077000,55.077000,55.077000,55.077000,26.676464,13388398
1993-12-16,56.060600,56.060600,56.060600,56.060600,27.152866,13104356
1993-12-17,56.060600,56.060600,56.060600,56.060600,27.152866,14545273
1993-12-20,54.583599,54.583599,54.583599,54.583599,26.437487,11335017
1993-12-21,53.437801,53.437801,53.437801,53.437801,25.882517,23202611
1993-12-22,52.944401,52.944401,52.944401,52.944401,25.643543,6745977
1993-12-23,54.093498,54.093498,54.093498,54.093498,26.200109,15509830
1993-12-24,54.093498,54.093498,54.093498,54.093498,26.200109,2180607
1993-12-27,55.766499,55.766499,55.766499,55.766499,27.010420,0
1993-12-28,55.766499,55.766499,55.766499,55.766499,27.010420,0
1993-12-29,53.765701,53.765701,53.765701,53.765701,26.041340,2393638
1993-12-30,53.272202,53.272202,53.272202,53.272202,25.802315,11056893
1993-12-31,53.272202,53.272202,53.272202,53.272202,25.802315,813659
1994-01-03,54.921600,54.921600,54.921600,54.921600,26.601200,0
1994-01-04,53.600101,53.600101,53.600101,53.600101,25.961134,17125314
1994-01-05,55.077000,55.077000,55.077000,55.077000,26.676464,25421683
1994-01-06,56.060600,56.060600,56.060600,56.060600,27.152866,23912714
1994-01-07,55.732700,55.732700,55.732700,55.732700,26.994051,18149046
1994-01-10,54.421398,54.421398,54.421398,54.421398,26.358925,14876655
1994-01-11,54.421398,54.421398,54.421398,54.421398,26.358925,22427415
1994-01-12,53.765701,53.765701,53.765701,53.765701,26.041340,9876347
1994-01-13,52.782200,52.782200,52.782200,52.782200,25.564978,13909140
1994-01-14,53.600101,53.600101,53.600101,53.600101,25.961134,10198852
1994-01-17,53.765701,53.765701,53.765701,53.765701,26.041340,7964987
1994-01-18,57.371899,57.371899,57.371899,57.371899,27.787996,26572641
1994-01-19,57.044102,57.044102,57.044102,57.044102,27.629223,52825736
1994-01-20,56.878502,56.878502,56.878502,56.878502,27.549013,28655609
1994-01-21,58.189800,58.189800,58.189800,58.189800,28.184139,37031865
1994-01-24,60.650299,60.650299,60.650299,60.650299,29.375895,60340992
1994-01-25,59.994598,59.994598,59.994598,59.994598,29.058292,29771063
1994-01-26,60.650299,60.650299,60.650299,60.650299,29.375895,12196016
1994-01-27,59.828999,59.828999,59.828999,59.828999,28.978086,23619797
1994-01-28,60.156898,60.156898,60.156898,60.156898,29.136906,15045304
1994-01-31,60.978199,60.978199,60.978199,60.978199,29.534695,19513035
1994-02-01,60.322498,60.322498,60.322498,60.322498,29.217108,12509645
1994-02-02,60.812500,60.812500,60.812500,60.812500,29.454441,9142574
1994-02-03,59.011101,59.011101,59.011101,59.011101,28.581934,25883249
1994-02-04,58.027599,58.027599,58.027599,58.027599,28.105574,21746900
1994-02-07,57.206299,57.206299,57.206299,57.206299,27.707792,9053811
1994-02-08,57.371899,57.371899,57.371899,57.371899,27.787996,19169818
1994-02-09,59.828999,59.828999,59.828999,59.828999,28.978086,13246377
1994-02-10,59.011101,59.011101,59.011101,59.011101,28.581934,13015594
1994-02-11,58.845501,58.845501,58.845501,58.845501,28.501736,13465325
1994-02-14,58.845501,58.845501,58.845501,58.845501,28.501736,16941871
1994-02-15,59.011101,59.011101,59.011101,59.011101,28.581934,18891695
1994-02-16,59.011101,59.011101,59.011101,59.011101,28.581934,10539110
1994-02-17,59.011101,59.011101,59.011101,59.011101,28.581934,8710595
1994-02-18,58.683300,58.683300,58.683300,58.683300,28.423168,17598716
1994-02-21,58.189800,58.189800,58.189800,58.189800,28.184139,8473894
1994-02-22,57.534100,57.534100,57.534100,57.534100,27.866562,7234173
1994-02-23,58.189800,58.189800,58.189800,58.189800,28.184139,12252233
1994-02-24,56.716202,56.716202,56.716202,56.716202,27.470406,17217036
1994-02-25,55.077000,55.077000,55.077000,55.077000,26.676464,31632124
1994-02-28,56.060600,56.060600,56.060600,56.060600,27.152866,24501508
1994-03-01,55.404900,55.404900,55.404900,55.404900,26.835276,12775934
1994-03-02,55.567101,55.567101,55.567101,55.567101,26.913841,23924549
1994-03-03,55.077000,55.077000,55.077000,55.077000,26.676464,5165998
1994-03-04,57.044102,57.044102,57.044102,57.044102,27.629223,15580840
1994-03-07,59.011101,59.011101,59.011101,59.011101,28.581934,17811747
1994-03-08,57.862000,57.862000,57.862000,57.862000,28.025375,17888675
1994-03-09,59.339001,59.339001,59.339001,59.339001,28.740753,27759105
1994-03-10,58.845501,58.845501,58.845501,58.845501,28.501736,44789739
1994-03-11,58.845501,58.845501,58.845501,58.845501,28.501736,19619550
1994-03-14,60.322498,60.322498,60.322498,60.322498,29.217108,14536397
1994-03-15,60.978199,60.978199,60.978199,60.978199,29.534695,10080502
1994-03-16,62.289501,62.289501,62.289501,62.289501,30.169819,30371691
1994-03-17,62.945202,62.945202,62.945202,62.945202,30.487410,28442579
1994-03-18,61.796101,61.796101,61.796101,61.796101,29.930843,18720087
1994-03-21,62.945202,62.945202,62.945202,62.945202,30.487410,19930220
1994-03-22,62.123901,62.123901,62.123901,62.123901,30.089617,48136098
1994-03-23,60.978199,60.978199,60.978199,60.978199,29.534695,25998641
1994-03-24,59.173302,59.173302,59.173302,59.173302,28.660500,10284656
1994-03-25,60.484699,60.484699,60.484699,60.484699,29.295673,20507179
1994-03-28,59.339001,59.339001,59.339001,59.339001,29.230762,14128088
1994-03-29,57.371899,57.371899,57.371899,57.371899,28.261761,14447634
1994-03-30,57.371899,57.371899,57.371899,57.371899,28.261761,26460208
1994-03-31,59.501202,59.501202,59.501202,59.501202,29.310675,18575107
1994-04-01,61.343201,61.343201,61.343201,61.343201,30.218046,0
1994-04-04,61.343201,61.343201,61.343201,61.343201,30.218046,0
1994-04-05,58.845501,58.845501,58.845501,58.845501,28.987677,15675521
1994-04-06,59.666801,59.666801,59.666801,59.666801,29.392248,20374035
1994-04-07,59.994598,59.994598,59.994598,59.994598,29.553719,18560313
1994-04-08,59.666801,59.666801,59.666801,59.666801,29.392248,32496082
1994-04-11,60.322498,60.322498,60.322498,60.322498,29.715244,11539171
1994-04-12,61.633801,61.633801,61.633801,61.633801,30.361200,15276088
1994-04-13,60.978199,60.978199,60.978199,60.978199,30.038246,11142697
1994-04-14,60.650299,60.650299,60.650299,60.650299,29.876738,8547863
1994-04-15,60.812500,60.812500,60.812500,60.812500,29.956617,17678602
1994-04-18,60.978199,60.978199,60.978199,60.978199,30.038246,16711087
1994-04-19,63.272999,63.272999,63.272999,63.272999,31.168680,42555873
1994-04-20,63.928699,63.928699,63.928699,63.928699,31.491690,14503851
1994-04-21,63.763100,63.763100,63.763100,63.763100,31.410095,18939035
1994-04-22,64.418800,64.418800,64.418800,64.418800,31.733105,17444860
1994-04-25,63.600899,63.600899,63.600899,63.600899,31.330202,5834678
1994-04-26,64.256599,64.256599,64.256599,64.256599,31.653212,8586327
1994-04-27,65.240097,65.240097,65.240097,65.240097,32.137691,13077728
1994-04-28,66.551399,66.551399,66.551399,66.551399,32.783646,14586696
1994-04-29,66.713699,66.713699,66.713699,66.713699,32.863594,16906366
1994-05-02,68.778702,68.778702,68.778702,68.778702,33.880825,0
1994-05-03,64.256599,64.256599,64.256599,64.256599,31.653212,20007148
